timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550388.074,-29.785,31.738,35.645,-6.836,71.777
1586550388.078,68.848,30.762,34.180,34.180,16.113
1586550388.082,114.258,30.273,33.691,67.871,-0.977
1586550388.086,6.836,29.297,32.715,20.508,55.664
1586550388.090,-27.344,29.297,33.691,-11.719,79.590
1586550388.094,48.340,33.691,33.203,22.949,39.062
1586550388.098,98.145,34.180,33.203,64.941,29.785
1586550388.101,4.395,32.715,33.203,41.504,50.293
1586550388.105,-67.383,33.691,33.691,3.906,39.551
1586550388.109,-4.883,34.180,34.668,20.996,29.297
1586550388.113,105.957,36.133,34.180,66.895,41.016
1586550388.117,72.266,38.086,36.133,55.176,85.938
1586550388.121,-39.062,35.156,39.062,18.066,74.707
1586550388.125,-24.902,33.203,38.574,23.438,26.855
1586550388.129,81.055,31.738,36.133,64.453,50.781
1586550388.133,104.492,31.250,35.645,78.613,71.777
1586550388.137,-1.953,31.250,33.691,31.250,69.336
1586550388.140,-22.461,29.785,33.691,12.695,65.430
1586550388.144,65.918,29.785,33.203,38.086,40.527
1586550388.148,121.582,29.785,33.203,58.105,12.695
1586550388.152,20.020,27.832,36.133,20.508,-11.230
1586550388.156,-43.457,27.832,36.621,-4.883,-59.082
1586550388.160,13.672,27.832,33.691,23.438,-26.367
1586550388.164,107.422,29.297,31.250,60.059,27.832
1586550388.168,51.270,32.227,34.180,31.250,4.395
1586550388.172,-39.062,34.668,34.668,-11.230,35.645
1586550388.176,-5.371,33.203,36.133,8.789,25.879
1586550388.180,98.633,31.250,35.156,50.293,28.809
1586550388.183,84.961,35.645,31.738,34.180,76.172
1586550388.187,-26.367,34.668,30.762,-11.230,51.758
1586550388.191,-14.648,32.715,27.344,-5.371,9.766
1586550388.195,80.566,31.738,27.832,40.527,-82.031
1586550388.199,88.379,30.762,31.738,51.758,-36.133
1586550388.203,-24.902,31.250,34.180,5.371,-9.277
1586550388.207,-43.945,30.762,35.645,-8.789,-24.902
