timestamps,TP9,AF7,AF8,TP10,Right AUX
1586551020.531,-9.766,27.832,27.832,6.836,3.906
1586551020.535,-2.441,26.855,31.738,3.418,-3.418
1586551020.539,57.129,26.367,31.738,33.691,-36.621
1586551020.543,66.895,29.785,30.273,51.758,16.113
1586551020.547,-7.812,30.273,33.691,25.879,68.359
1586551020.551,-16.602,30.762,33.203,11.719,42.969
1586551020.554,44.434,32.227,29.785,33.691,52.246
1586551020.558,85.938,32.715,29.297,56.641,39.062
1586551020.562,25.391,34.180,30.762,35.156,-3.418
1586551020.566,-19.531,35.156,30.762,5.371,23.926
1586551020.570,28.320,33.203,30.273,19.531,9.277
1586551020.574,85.449,31.250,31.250,51.758,4.883
1586551020.578,54.199,30.762,29.297,47.363,73.730
1586551020.582,-8.789,30.273,30.762,15.625,75.195
1586551020.586,12.695,30.273,33.691,18.555,6.348
1586551020.590,70.801,30.273,33.691,52.246,-12.207
1586551020.594,71.289,30.762,34.180,56.641,64.453
1586551020.597,-5.859,30.762,33.691,16.602,53.711
1586551020.601,-3.418,31.250,36.621,10.254,40.527
1586551020.605,65.430,32.715,36.621,38.574,73.730
1586551020.609,94.727,32.715,34.668,58.594,27.344
1586551020.613,19.531,32.715,35.156,34.668,-20.996
1586551020.617,-8.301,30.273,34.668,19.043,-27.832
1586551020.621,42.969,30.273,35.156,32.715,40.527
1586551020.625,88.867,32.227,32.715,57.617,59.570
1586551020.629,39.062,30.273,33.203,43.945,-2.441
1586551020.633,-12.207,28.809,32.715,6.348,6.348
1586551020.637,21.484,28.809,31.738,16.113,19.043
1586551020.640,71.289,25.391,33.691,48.340,22.949
1586551020.644,47.852,26.855,34.180,41.992,37.109
1586551020.648,-20.996,30.273,34.180,9.277,46.875
1586551020.652,2.441,28.320,34.180,10.254,53.711
1586551020.656,70.801,27.832,32.227,41.016,69.336
1586551020.660,78.125,27.344,30.273,53.223,78.125
1586551020.664,7.324,26.855,35.156,22.461,76.172
1586551020.668,0.977,30.273,35.156,6.836,7.812
1586551020.672,52.246,30.273,30.762,26.855,0.488
1586551020.676,74.707,28.809,32.715,49.805,38.086
1586551020.679,8.301,30.273,32.227,24.902,29.785
1586551020.683,-20.020,29.785,31.738,3.418,27.832
1586551020.687,32.715,30.273,31.250,26.367,13.672
1586551020.691,92.285,31.250,29.297,57.617,39.551
1586551020.695,40.527,30.273,32.715,41.504,60.059
1586551020.699,-19.043,30.762,32.227,12.207,56.152
1586551020.703,21.484,28.320,28.809,17.090,20.508
1586551020.707,80.078,28.809,28.809,44.434,42.480
1586551020.711,67.383,32.715,27.832,47.852,86.426
1586551020.715,-9.766,29.785,30.273,14.160,88.867
1586551020.719,0.488,29.297,30.762,15.137,-20.020
1586551020.722,66.895,29.297,29.785,45.410,9.766
1586551020.726,83.008,29.785,29.785,60.547,69.336
1586551020.730,10.742,31.738,29.297,34.668,-10.254
1586551020.734,-1.953,30.762,31.738,14.648,-0.488
1586551020.738,54.688,30.273,32.227,28.809,31.250
1586551020.742,96.191,30.273,33.691,57.129,9.766
1586551020.746,25.879,33.691,33.203,32.715,16.113
1586551020.750,-20.508,32.715,30.762,7.324,60.547
1586551020.754,25.391,31.738,27.832,20.996,26.855
1586551020.758,77.637,33.691,28.809,44.922,10.742
1586551020.762,49.316,35.156,32.715,39.551,55.176
1586551020.765,-5.859,37.109,30.273,13.184,20.508
1586551020.769,20.996,34.668,30.273,19.531,-11.719
1586551020.773,81.543,33.691,33.203,46.387,38.086
1586551020.777,79.102,33.203,36.621,52.246,67.871
1586551020.781,2.930,32.227,38.086,25.879,50.293
1586551020.785,7.812,32.227,33.691,17.090,14.648
1586551020.789,68.848,30.762,32.227,41.992,76.172
1586551020.793,86.914,34.180,32.227,56.152,98.633
1586551020.797,11.230,32.715,28.809,21.973,52.734
1586551020.801,-12.695,27.832,28.809,9.766,52.246
1586551020.804,43.945,30.762,31.250,33.691,74.707
1586551020.808,89.844,30.273,33.203,54.688,89.844
1586551020.812,34.180,30.273,32.715,32.715,69.336
1586551020.816,-12.207,32.227,32.715,9.277,21.484
1586551020.820,28.809,30.273,32.227,22.461,3.418
1586551020.824,78.125,28.320,32.715,54.688,11.719
1586551020.828,53.223,29.785,35.645,47.852,11.230
1586551020.832,-15.137,32.715,35.156,10.254,24.414
1586551020.836,9.277,33.203,34.668,15.137,57.129
1586551020.840,74.219,32.227,32.715,42.480,-6.836
1586551020.844,74.707,32.715,32.227,54.688,-69.336
1586551020.847,-3.418,32.715,33.691,20.996,-20.996
1586551020.851,-1.953,32.227,32.227,7.812,-7.324
1586551020.855,62.500,32.715,30.762,34.668,-29.785
1586551020.859,81.543,32.715,29.297,45.410,2.441
