timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550591.117,-8.301,30.762,34.668,7.812,14.160
1586550591.121,65.430,35.156,35.156,33.691,12.695
1586550591.125,103.516,32.715,38.086,51.758,46.387
1586550591.129,5.859,29.297,37.109,21.973,74.707
1586550591.133,-35.156,30.273,36.621,3.418,47.363
1586550591.137,34.668,26.855,36.621,21.484,5.859
1586550591.140,105.957,25.879,34.180,59.570,-3.906
1586550591.144,44.434,28.809,35.645,45.898,31.250
1586550591.148,-39.551,27.344,37.109,6.348,67.383
1586550591.152,4.395,27.832,34.180,11.719,17.578
1586550591.156,89.844,30.273,34.180,48.340,56.641
1586550591.160,80.078,32.715,33.203,50.293,96.191
1586550591.164,-18.555,28.320,34.668,8.301,43.945
1586550591.168,-12.695,26.367,37.109,15.137,-9.766
1586550591.172,77.148,26.855,33.203,53.711,33.691
1586550591.176,101.562,28.809,34.668,61.523,74.219
1586550591.179,3.418,31.738,37.598,21.484,33.691
1586550591.183,-14.160,31.738,32.715,-2.441,0.977
1586550591.187,57.129,31.738,35.156,26.855,14.648
1586550591.191,103.516,31.738,39.062,58.105,45.410
1586550591.195,13.184,29.785,38.574,32.227,43.457
1586550591.199,-44.922,28.320,37.109,4.883,20.996
1586550591.203,25.391,29.297,35.156,25.391,31.250
1586550591.207,110.352,30.273,32.715,62.988,69.824
1586550591.211,55.664,33.203,32.715,49.316,46.875
1586550591.215,-27.344,33.203,34.180,7.812,41.992
1586550591.219,11.719,31.250,32.227,9.277,39.551
1586550591.222,85.449,32.715,31.250,42.480,-24.902
1586550591.226,70.312,31.738,30.762,48.828,20.508
1586550591.230,-20.508,31.738,31.250,14.160,45.898
1586550591.234,-11.719,32.715,29.297,12.695,18.066
1586550591.238,70.312,29.785,28.320,50.293,36.621
1586550591.242,104.980,32.227,34.180,67.871,31.250
1586550591.246,9.766,38.086,37.109,24.902,-19.043
1586550591.250,-17.090,33.203,34.668,2.441,4.883
1586550591.254,55.176,30.762,32.227,29.785,9.766
1586550591.258,120.605,37.109,31.250,60.547,0.977
1586550591.262,45.898,39.062,33.203,29.785,32.227
1586550591.265,-21.973,36.133,33.691,-5.371,7.812
1586550591.269,25.391,34.668,27.832,13.184,6.348
1586550591.273,103.516,36.621,28.320,49.316,19.531
1586550591.277,61.523,36.621,29.785,44.434,34.668
1586550591.281,-30.273,37.598,29.297,6.836,34.180
1586550591.285,-2.441,38.574,35.156,5.859,19.043
1586550591.289,78.613,35.645,31.250,44.922,25.879
1586550591.293,79.102,33.691,27.344,55.176,38.574
1586550591.297,-19.531,35.156,28.809,13.184,38.574
1586550591.301,-10.254,34.668,30.273,7.812,49.316
1586550591.304,69.336,30.273,34.180,44.434,13.184
1586550591.308,95.215,30.762,34.668,59.570,13.672
1586550591.312,-3.906,31.250,34.180,17.578,41.016
1586550591.316,-39.551,29.785,32.715,0.488,27.344
1586550591.320,35.645,32.715,29.785,30.762,13.672
1586550591.324,105.957,33.203,31.250,62.988,50.293
1586550591.328,37.109,33.203,37.109,35.645,61.035
1586550591.332,-39.551,30.762,36.621,-1.953,20.020
1586550591.336,12.207,32.715,29.785,12.695,40.527
1586550591.340,101.562,31.250,29.785,59.082,43.945
1586550591.344,70.312,26.367,33.691,58.105,60.059
1586550591.347,-27.832,28.320,35.156,11.719,120.117
1586550591.351,-3.418,33.691,34.180,10.254,54.199
1586550591.355,82.520,36.133,32.227,42.969,0.977
1586550591.359,91.309,34.180,31.250,56.641,-10.742
1586550591.363,-10.742,36.133,31.738,19.531,27.344
1586550591.367,-21.484,35.645,30.762,0.488,54.688
1586550591.371,64.941,36.133,28.809,25.391,18.555
1586550591.375,114.746,38.086,28.320,59.570,39.551
1586550591.379,17.578,33.691,30.762,28.320,43.457
1586550591.383,-33.203,31.738,28.320,-3.906,41.504
1586550591.387,29.297,33.691,24.902,18.555,51.758
1586550591.390,98.633,31.250,28.320,57.617,22.949
1586550591.394,41.504,30.762,29.297,40.039,51.270
1586550591.398,-35.645,34.180,27.832,1.953,15.137
1586550591.402,8.301,33.691,28.809,16.602,-36.621
1586550591.406,87.402,30.762,29.785,57.617,-10.254
1586550591.410,66.895,31.250,33.203,58.105,1.953
1586550591.414,-32.715,30.273,30.273,6.348,-24.414
1586550591.418,-21.973,22.949,27.344,-5.371,-16.113
1586550591.422,67.871,17.578,28.809,31.738,34.180
1586550591.426,90.332,24.414,29.297,48.828,54.688
1586550591.429,-12.695,29.785,26.855,10.254,13.672
1586550591.433,-34.180,28.320,28.320,-4.883,45.410
1586550591.437,43.457,29.785,27.832,26.367,81.543
1586550591.441,98.633,32.227,28.809,59.082,72.754
1586550591.445,11.230,27.344,31.250,30.273,20.508
1586550591.449,-41.992,24.414,26.855,-1.953,-19.043
1586550591.453,23.926,24.902,27.832,12.207,-28.320
1586550591.457,99.609,25.879,30.273,48.340,22.949
1586550591.461,43.457,24.902,30.762,38.086,64.941
1586550591.465,-44.922,24.902,28.320,-1.953,14.160
1586550591.469,-3.418,27.344,24.414,9.277,-10.742
1586550591.472,89.355,27.832,28.320,48.828,20.020
1586550591.476,81.055,28.809,29.297,50.781,48.340
1586550591.480,-23.926,30.762,29.297,19.531,26.367
1586550591.484,-14.160,30.762,30.273,18.066,19.043
1586550591.488,73.730,30.762,29.785,40.527,4.395
1586550591.492,112.793,30.762,29.297,56.152,18.555
1586550591.496,16.113,31.738,31.250,21.973,34.180
1586550591.500,-22.461,30.273,32.227,11.719,7.324
1586550591.504,47.363,30.273,31.738,44.922,37.109
1586550591.508,112.793,28.320,31.250,56.152,56.152
1586550591.512,41.504,24.414,30.273,12.695,56.641
1586550591.515,-27.344,30.762,28.809,-16.113,58.594
1586550591.519,14.648,35.645,28.809,5.371,-0.977
1586550591.523,90.820,30.273,29.785,44.434,8.301
1586550591.527,58.105,30.273,26.855,37.598,11.230
1586550591.531,-30.762,32.227,26.367,4.395,-33.203
1586550591.535,1.465,33.203,30.273,10.254,-7.324
1586550591.539,82.520,32.227,30.762,36.133,61.523
1586550591.543,80.566,29.785,31.250,42.969,127.441
1586550591.547,-22.949,28.809,31.738,6.348,95.215
1586550591.551,-29.785,29.785,33.691,-0.488,-5.371
1586550591.554,53.711,28.320,33.691,36.621,59.570
1586550591.558,105.957,29.297,33.691,62.988,104.492
1586550591.562,11.230,31.738,36.133,23.438,55.176
1586550591.566,-35.645,29.785,34.668,-0.977,55.176
1586550591.570,33.691,31.738,29.297,19.043,22.461
1586550591.574,102.051,30.273,25.879,50.293,-31.738
1586550591.578,33.691,28.809,28.320,38.086,-31.738
1586550591.582,-43.457,30.762,34.668,7.812,21.484
1586550591.586,8.789,32.715,34.668,21.484,-4.395
1586550591.590,96.680,33.203,33.691,52.734,-29.297
1586550591.594,67.871,33.203,34.668,43.945,50.293
1586550591.597,-30.273,27.832,32.715,-3.906,24.414
1586550591.601,-9.766,26.855,33.691,-9.277,-20.508
1586550591.605,75.195,35.156,34.668,31.738,39.551
1586550591.609,91.797,36.133,34.180,49.805,10.254
1586550591.613,-3.418,39.551,36.133,17.090,10.254
1586550591.617,-20.020,38.086,32.715,4.883,47.852
1586550591.621,57.129,32.227,32.715,34.668,0.488
1586550591.625,115.234,32.715,32.227,63.965,-18.066
1586550591.629,30.762,32.715,31.250,32.715,19.043
1586550591.633,-19.043,31.250,35.645,7.812,9.277
1586550591.637,35.645,30.762,35.645,29.297,-1.465
1586550591.640,104.492,30.273,35.645,66.406,59.570
1586550591.644,60.547,29.297,36.621,45.410,19.043
1586550591.648,-20.996,29.785,35.156,5.371,8.789
1586550591.652,13.184,31.250,33.691,17.090,27.344
1586550591.656,88.867,31.250,31.250,48.340,62.988
1586550591.660,70.312,34.180,30.273,48.828,83.984
1586550591.664,-28.809,31.250,31.250,7.324,35.156
1586550591.668,-20.508,27.344,31.738,0.488,13.184
1586550591.672,63.477,27.344,33.203,38.574,25.879
1586550591.676,91.309,27.832,34.180,58.594,46.387
1586550591.679,-7.324,30.762,30.762,20.508,31.250
1586550591.683,-31.250,30.762,29.297,7.812,45.898
1586550591.687,43.945,30.273,31.250,39.062,66.895
1586550591.691,110.352,30.273,31.250,68.359,67.871
1586550591.695,37.598,32.715,31.738,37.109,27.344
1586550591.699,-24.902,31.738,34.668,-2.930,8.301
1586550591.703,36.621,30.273,32.715,14.648,56.152
1586550591.707,119.141,33.691,31.250,63.965,43.457
1586550591.711,69.824,30.273,34.668,53.711,-4.395
1586550591.715,-24.414,29.785,33.691,8.301,29.297
1586550591.719,0.977,25.391,32.227,12.695,36.133
1586550591.722,81.543,23.926,29.297,52.246,16.602
1586550591.726,73.730,31.738,33.691,57.617,25.391
1586550591.730,-27.832,32.227,37.598,13.672,-8.301
1586550591.734,-22.949,32.715,32.715,3.906,-27.832
1586550591.738,56.152,35.645,31.738,41.016,-7.812
1586550591.742,96.680,38.086,31.250,64.941,12.695
1586550591.746,3.418,34.668,29.785,20.508,41.504
1586550591.750,-29.785,32.227,31.738,-6.348,12.695
1586550591.754,39.551,33.691,30.762,19.043,-13.672
1586550591.758,99.121,33.203,30.762,50.781,70.801
1586550591.762,36.133,33.691,34.180,29.785,71.777
1586550591.765,-32.715,33.203,34.668,-2.441,15.137
1586550591.769,17.578,32.227,33.203,17.578,-7.324
1586550591.773,105.469,32.227,34.668,62.500,10.742
1586550591.777,67.383,30.762,37.598,52.734,70.312
1586550591.781,-26.855,31.738,38.086,2.441,85.449
1586550591.785,0.000,33.691,38.086,1.953,53.711
1586550591.789,79.590,31.738,40.039,45.898,39.062
1586550591.793,86.426,29.297,39.062,60.059,35.156
1586550591.797,-14.648,27.832,38.086,16.602,18.555
1586550591.801,-25.391,27.832,36.133,3.418,30.273
1586550591.804,62.988,30.273,34.180,36.621,36.621
1586550591.808,105.957,33.691,30.762,59.570,29.785
1586550591.812,6.348,33.691,30.273,20.020,34.180
1586550591.816,-36.133,29.297,30.762,-5.859,56.152
1586550591.820,31.738,30.273,31.250,14.160,64.453
1586550591.824,105.469,29.785,32.227,51.270,72.266
1586550591.828,45.898,27.344,30.762,40.527,42.480
1586550591.832,-35.645,31.250,27.832,-4.395,44.434
1586550591.836,4.395,31.738,23.438,0.000,17.090
1586550591.840,92.285,27.832,25.879,41.016,47.852
1586550591.844,69.824,27.832,29.297,34.180,60.547
1586550591.847,-31.250,25.879,32.227,-8.789,11.719
1586550591.851,-9.766,28.320,32.227,-2.930,11.719
1586550591.855,71.777,34.180,29.785,33.691,9.277
1586550591.859,88.867,35.645,30.273,52.246,34.180
1586550591.863,-5.371,32.227,32.715,14.648,30.273
1586550591.867,-21.973,30.762,29.297,-5.859,-2.930
1586550591.871,52.246,31.738,26.367,23.926,-36.621
1586550591.875,107.910,31.738,31.738,54.688,19.043
1586550591.879,19.531,31.250,28.320,23.438,0.000
1586550591.883,-40.039,30.762,27.832,-7.812,2.930
1586550591.887,26.367,33.203,32.715,13.672,48.828
1586550591.890,102.539,31.738,34.180,50.293,58.594
1586550591.894,45.410,27.832,32.715,33.203,71.289
1586550591.898,-36.133,27.832,31.250,-7.324,9.766
1586550591.902,-4.883,29.297,28.809,-1.465,88.379
1586550591.906,76.172,30.762,24.902,40.039,84.473
1586550591.910,77.148,33.203,28.320,50.293,13.184
1586550591.914,-22.461,33.691,31.250,7.812,26.855
1586550591.918,-19.531,33.203,31.738,5.859,47.852
1586550591.922,68.359,32.227,30.762,38.574,74.219
1586550591.926,96.680,33.691,28.320,50.781,49.805
1586550591.929,-3.418,29.297,33.691,22.461,52.246
1586550591.933,-32.227,21.973,38.086,4.883,33.203
1586550591.937,40.039,30.273,36.133,23.926,3.906
1586550591.941,98.145,39.062,34.180,56.641,78.125
1586550591.945,24.414,36.621,35.156,34.180,87.891
1586550591.949,-33.691,32.715,25.879,0.000,46.875
1586550591.953,21.973,34.180,23.926,10.742,-38.574
1586550591.957,104.004,32.715,33.203,53.711,-43.945
1586550591.961,65.430,31.250,37.109,49.805,62.500
1586550591.965,-33.203,31.250,38.086,5.371,41.016
1586550591.969,0.000,30.762,36.133,8.301,43.945
1586550591.972,88.867,29.297,31.250,44.922,49.805
1586550591.976,86.914,27.832,30.762,54.688,-0.488
1586550591.980,-11.719,27.344,36.133,16.602,41.016
1586550591.984,-11.230,29.297,35.156,1.953,51.270
1586550591.988,66.895,32.227,33.691,42.969,-9.277
1586550591.992,100.098,30.273,32.227,79.102,1.953
1586550591.996,6.836,33.203,28.320,28.809,-9.277
1586550592.000,-27.832,33.203,29.297,-5.371,16.602
1586550592.004,40.039,30.762,32.715,19.531,4.395
1586550592.008,109.375,32.227,34.180,56.152,-16.602
1586550592.012,50.293,28.320,35.645,37.109,19.531
1586550592.015,-26.855,26.855,32.227,1.465,12.695
1586550592.019,19.043,28.320,31.738,16.602,19.043
1586550592.023,106.445,30.762,32.227,55.176,38.574
1586550592.027,70.801,35.645,34.180,50.781,11.719
1586550592.031,-34.180,31.738,38.086,-0.977,25.391
1586550592.035,-9.766,29.297,35.156,-4.883,58.105
1586550592.039,81.543,32.715,31.250,37.109,49.316
1586550592.043,92.773,32.715,34.180,56.641,15.625
1586550592.047,-15.625,32.227,34.180,23.926,-9.766
1586550592.051,-27.344,31.738,30.273,5.371,-10.254
1586550592.054,54.688,33.203,29.785,35.645,-38.574
1586550592.058,104.980,32.715,31.250,67.871,6.836
1586550592.062,15.625,32.715,34.180,37.109,52.734
1586550592.066,-33.203,35.645,31.738,7.324,30.762
1586550592.070,32.227,34.668,30.273,20.996,41.992
1586550592.074,103.516,29.785,34.180,52.246,51.270
1586550592.078,50.293,29.785,32.715,41.992,83.984
1586550592.082,-31.250,31.738,34.180,13.184,88.867
1586550592.086,17.090,31.738,32.227,26.855,43.945
1586550592.090,100.586,31.250,31.250,61.523,6.348
1586550592.094,74.219,30.762,35.645,57.129,31.738
1586550592.097,-13.184,31.738,38.086,10.742,55.176
1586550592.101,1.953,34.180,37.109,-0.977,40.039
1586550592.105,76.660,32.227,35.156,32.715,42.480
1586550592.109,91.797,31.738,34.668,55.664,26.855
1586550592.113,-4.395,30.273,31.738,17.090,6.836
1586550592.117,-18.066,30.762,30.762,2.441,-20.508
1586550592.121,49.805,35.156,32.715,29.297,36.621
1586550592.125,102.539,33.691,32.227,53.223,33.691
1586550592.129,27.344,28.809,33.691,25.879,9.766
1586550592.133,-28.809,28.809,31.738,-2.930,17.090
1586550592.137,18.555,32.715,30.273,12.207,47.363
1586550592.140,87.891,31.738,33.203,53.223,52.246
1586550592.144,49.316,31.250,32.227,44.922,-6.348
1586550592.148,-39.062,32.715,30.762,0.488,-2.930
1586550592.152,0.000,32.227,33.691,12.695,7.324
1586550592.156,89.355,31.250,34.668,52.246,111.816
1586550592.160,84.961,32.715,35.156,59.570,120.117
1586550592.164,-12.695,31.250,34.180,24.902,24.902
1586550592.168,-19.531,29.785,30.273,18.555,37.109
1586550592.172,63.965,28.809,28.320,44.922,23.438
1586550592.176,96.191,23.926,27.344,62.012,16.113
1586550592.179,-4.395,25.879,31.738,30.273,24.902
1586550592.183,-35.645,31.250,30.762,-0.977,65.918
1586550592.187,41.016,28.809,28.809,22.949,52.246
1586550592.191,109.375,27.832,27.832,60.547,-14.160
1586550592.195,30.273,31.250,27.344,37.598,1.953
1586550592.199,-37.109,25.879,26.367,0.977,51.758
1586550592.203,20.020,26.855,27.344,12.207,56.641
1586550592.207,98.145,32.715,32.715,52.246,92.285
1586550592.211,59.570,32.227,35.156,50.781,81.055
1586550592.215,-32.227,34.180,30.762,16.113,56.152
1586550592.219,-5.859,32.227,28.320,19.531,62.988
1586550592.222,74.707,29.785,29.785,43.457,54.688
