timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550749.691,52.246,32.715,26.367,39.551,83.496
1586550749.695,-51.758,31.738,30.762,-2.441,53.711
1586550749.699,-15.625,28.320,33.203,2.441,30.762
1586550749.703,95.215,26.855,31.250,54.688,13.672
1586550749.707,89.355,29.297,30.762,59.082,80.078
1586550749.711,-31.738,33.203,29.297,4.883,32.715
1586550749.715,-30.273,32.715,27.832,-1.465,-18.555
1586550749.719,67.871,34.180,25.391,41.016,79.590
1586550749.722,113.281,33.691,25.879,66.406,117.188
1586550749.726,1.465,33.691,29.297,23.438,10.742
1586550749.730,-39.551,33.691,27.832,4.395,-22.949
1586550749.734,45.410,34.180,25.879,31.250,21.484
1586550749.738,127.441,34.180,25.391,70.801,72.754
1586550749.742,50.293,32.715,25.391,48.828,94.238
1586550749.746,-41.016,31.250,28.320,-0.977,71.289
1586550749.750,6.836,28.809,27.344,10.254,37.109
1586550749.754,113.281,30.273,24.414,51.758,19.531
1586550749.758,74.707,34.668,21.973,41.504,20.020
1586550749.762,-39.551,35.156,20.508,-1.953,-24.902
1586550749.765,-14.160,36.621,24.414,2.930,-40.039
1586550749.769,93.262,34.180,24.902,46.387,24.414
1586550749.773,107.910,31.250,27.832,58.105,83.984
1586550749.777,-9.277,29.785,29.785,17.578,34.180
1586550749.781,-34.180,29.785,28.320,4.395,-0.977
1586550749.785,61.523,33.203,27.344,36.621,15.625
1586550749.789,117.188,36.621,26.367,62.012,80.566
1586550749.793,9.766,36.133,28.320,29.785,63.477
1586550749.797,-46.875,32.227,26.367,3.906,42.480
1586550749.801,20.508,34.180,25.391,23.926,24.414
1586550749.804,116.211,35.156,27.832,61.035,31.738
1586550749.808,48.340,36.621,27.344,38.086,90.820
1586550749.812,-41.504,35.645,31.738,1.953,69.824
1586550749.816,0.488,29.297,32.227,16.113,23.926
1586550749.820,93.750,27.344,26.855,53.223,31.738
1586550749.824,71.777,28.809,25.879,47.852,47.852
1586550749.828,-34.180,27.832,33.203,6.836,48.828
1586550749.832,-18.555,26.855,40.527,13.672,40.039
1586550749.836,84.473,30.273,39.062,55.176,55.664
1586550749.840,106.934,31.738,34.668,65.918,41.504
1586550749.844,-12.207,33.691,33.203,20.996,-18.066
1586550749.847,-27.832,37.109,33.691,6.348,-8.789
1586550749.851,67.871,35.156,34.180,44.922,45.410
1586550749.855,121.582,33.203,32.715,79.102,62.012
1586550749.859,24.414,33.203,34.668,44.434,33.203
1586550749.863,-43.945,35.156,34.180,10.254,19.043
1586550749.867,20.508,35.156,32.227,32.227,30.762
1586550749.871,119.629,33.691,30.762,69.336,61.035
1586550749.875,58.105,32.715,26.367,41.992,41.992
1586550749.879,-33.203,33.203,27.344,-1.465,2.930
1586550749.883,0.000,33.691,26.855,9.766,-16.113
1586550749.887,106.445,34.180,24.414,56.641,-11.719
1586550749.890,96.680,35.645,24.902,50.293,17.090
1586550749.894,-25.879,35.156,29.297,0.000,-33.691
1586550749.898,-24.414,35.156,34.668,10.254,-29.297
1586550749.902,82.031,36.133,35.156,52.734,-21.973
1586550749.906,115.723,33.691,33.691,63.965,-26.855
1586550749.910,-5.859,32.715,28.320,24.414,11.719
1586550749.914,-40.039,29.785,26.855,3.418,83.984
1586550749.918,51.270,25.391,33.691,35.645,104.492
1586550749.922,125.000,24.902,33.691,70.801,18.066
1586550749.926,30.762,25.391,34.668,39.551,11.230
1586550749.929,-48.340,24.902,34.668,2.441,5.859
1586550749.933,7.812,26.367,31.250,19.531,-25.879
1586550749.937,104.980,24.414,30.273,64.453,47.363
1586550749.941,56.152,22.461,31.738,53.711,84.473
1586550749.945,-41.992,26.367,33.203,9.766,18.066
1586550749.949,-15.625,27.832,33.203,13.672,-31.738
1586550749.953,87.891,27.344,30.762,50.293,-22.461
1586550749.957,92.285,28.809,31.250,53.223,-9.766
1586550749.961,-12.207,33.203,33.691,12.207,27.344
1586550749.965,-18.066,31.250,26.855,0.000,11.719
1586550749.969,70.801,29.297,22.949,39.551,-10.742
1586550749.972,114.746,34.668,27.344,55.176,43.457
1586550749.976,5.859,37.598,29.297,9.277,20.508
1586550749.980,-36.621,38.574,27.344,-6.348,2.441
1586550749.984,42.969,37.598,24.902,21.973,25.391
1586550749.988,119.629,34.668,27.344,54.199,61.523
1586550749.992,39.551,35.156,31.250,25.879,38.086
1586550749.996,-46.387,35.156,30.762,-5.371,-11.719
1586550750.000,13.184,33.691,31.250,17.578,63.477
1586550750.004,119.629,34.668,32.715,63.477,114.258
1586550750.008,73.730,34.180,31.738,51.270,100.586
1586550750.012,-36.621,30.762,33.691,8.301,48.340
1586550750.015,-12.207,27.832,35.156,18.555,-34.180
1586550750.019,95.215,29.785,32.227,57.617,18.066
1586550750.023,107.910,27.832,32.715,63.965,68.848
1586550750.027,-13.672,20.508,32.227,22.949,35.645
