timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550596.008,88.379,33.691,32.715,38.574,28.32
1586550596.012,71.289,32.715,33.203,40.527,11.23
1586550596.015,-23.926,33.203,28.809,1.953,20.508
1586550596.019,-7.812,33.691,29.785,-1.953,13.672
1586550596.023,74.707,32.715,34.18,29.297,12.695
1586550596.027,94.238,30.762,35.156,52.246,61.035
1586550596.031,-11.23,30.273,36.621,18.066,53.711
1586550596.035,-30.762,29.785,36.621,-8.301,25.879
1586550596.039,51.758,28.809,32.227,17.578,41.992
1586550596.043,114.258,30.273,30.762,53.223,43.457
1586550596.047,27.832,31.738,33.203,33.691,-23.438
1586550596.051,-40.527,28.809,32.227,1.465,-60.547
1586550596.054,22.949,30.762,30.273,16.113,-25.879
1586550596.058,108.398,35.645,29.297,59.082,14.16
1586550596.062,57.617,33.691,29.785,45.41,49.805
1586550596.066,-36.621,28.32,30.273,3.906,67.871
1586550596.07,3.418,29.785,29.785,12.207,32.227
1586550596.074,91.309,32.715,33.203,46.875,14.16
1586550596.078,79.102,31.25,33.203,47.363,64.941
1586550596.082,-17.09,31.738,29.785,9.277,79.102
1586550596.086,-4.883,31.25,29.785,4.883,50.293
1586550596.09,72.266,34.18,29.297,37.598,1.953
1586550596.094,102.539,37.109,29.297,61.523,34.668
1586550596.097,3.906,33.203,33.203,21.484,18.066
1586550596.101,-26.367,32.715,34.18,-3.906,26.367
1586550596.105,55.176,31.25,32.715,27.832,67.871
1586550596.109,116.211,32.227,33.691,62.012,40.039
1586550596.113,35.645,34.668,33.691,35.156,20.996
1586550596.117,-27.344,33.203,30.762,0.977,-17.578
1586550596.121,34.668,32.227,29.297,17.578,-45.898
1586550596.125,106.445,32.715,28.32,55.664,29.785
1586550596.129,61.035,32.715,30.273,48.828,27.344
1586550596.133,-29.785,32.227,32.227,7.812,-25.391
1586550596.137,-2.441,32.715,30.273,7.812,16.113
1586550596.14,87.891,32.715,32.715,43.457,34.668
1586550596.144,95.703,32.227,35.156,54.199,46.875
1586550596.148,-14.648,33.691,33.203,14.16,83.008
1586550596.152,-24.902,32.715,33.203,2.441,63.965
1586550596.156,62.012,29.785,32.227,32.227,25.879
1586550596.16,111.328,31.25,29.297,56.641,64.453
1586550596.164,20.508,31.25,30.762,20.508,68.848
1586550596.168,-34.668,27.344,31.25,-9.277,3.906
1586550596.172,14.16,27.344,29.785,14.648,27.344
1586550596.176,87.402,31.25,30.762,60.059,22.949
1586550596.179,32.227,32.227,34.18,39.062,-11.719
1586550596.183,-44.922,31.25,33.691,-3.906,-32.227
1586550596.187,2.441,29.785,32.715,14.648,-17.578
1586550596.191,88.867,29.785,33.691,48.828,20.02
1586550596.195,73.73,34.18,30.762,48.828,17.09
1586550596.199,-26.855,34.668,26.855,12.207,50.781
1586550596.203,-17.578,30.273,29.297,13.672,4.395
1586550596.207,71.289,30.273,30.273,48.828,20.996
1586550596.211,99.121,31.738,28.32,61.035,67.871
1586550596.215,10.254,31.25,31.738,18.555,46.387
1586550596.219,-13.184,30.762,31.738,0,42.48
1586550596.222,62.012,27.832,30.762,36.133,13.184
1586550596.226,105.469,26.367,30.273,71.777,2.441
1586550596.23,9.766,32.227,26.367,43.457,1.465
1586550596.234,-41.504,31.25,29.297,16.602,7.812
1586550596.238,9.766,24.902,32.715,24.902,36.133
1586550596.242,89.844,27.344,34.18,54.199,42.48
1586550596.246,53.223,30.762,36.133,42.48,32.715
1586550596.25,-31.738,29.297,33.691,3.418,50.293
1586550596.254,1.465,29.297,33.691,13.672,47.363
1586550596.258,92.285,29.785,32.715,55.176,26.367
1586550596.262,83.496,30.762,31.738,60.059,26.367
1586550596.265,-20.02,30.273,32.715,16.113,64.453
1586550596.269,-12.695,30.273,32.715,2.93,43.457
1586550596.273,71.289,30.273,30.762,38.574,32.227
1586550596.277,97.656,29.785,30.273,60.059,86.426
1586550596.281,-2.441,30.273,33.203,20.02,62.5
1586550596.285,-28.809,29.297,29.297,1.465,25.391
1586550596.289,49.805,31.738,25.391,32.227,29.785
1586550596.293,109.375,33.203,23.926,63.477,43.945
1586550596.297,32.227,30.273,23.438,36.133,67.383
1586550596.301,-30.762,30.273,27.832,5.371,58.594
1586550596.304,22.461,30.273,30.762,18.555,5.859
1586550596.308,101.562,32.227,30.762,48.828,-12.207
1586550596.312,54.199,34.18,30.273,31.738,44.434
1586550596.316,-28.809,34.668,31.738,-6.348,48.828
1586550596.32,3.418,31.25,34.18,2.441,49.316
1586550596.324,72.266,30.762,35.156,45.898,-5.371
1586550596.328,68.848,33.691,35.645,59.57,-39.062
1586550596.332,-28.32,27.832,28.809,12.695,-44.922
1586550596.336,-23.926,28.32,24.414,-1.465,-24.414
