timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550199.652,48.34,37.598,30.273,20.508,35.645
1586550199.656,122.07,38.086,32.715,60.059,85.938
1586550199.66,5.371,38.086,33.691,21.484,42.969
1586550199.664,-68.359,34.668,34.18,-13.184,51.758
1586550199.668,18.066,31.738,36.133,20.508,64.941
1586550199.672,128.906,34.18,35.156,68.848,40.039
1586550199.676,56.641,35.645,36.621,41.504,1.465
1586550199.68,-49.316,36.133,38.574,-1.953,-10.742
1586550199.683,-1.953,37.109,40.527,10.254,33.691
1586550199.687,113.281,34.18,40.039,66.895,54.199
1586550199.691,79.102,32.715,42.48,64.941,84.473
1586550199.695,-55.664,31.738,40.527,2.93,36.133
1586550199.699,-40.039,28.809,37.598,-6.836,2.441
1586550199.703,89.355,26.367,39.062,42.969,32.715
1586550199.707,125.488,26.367,39.062,68.848,-12.207
1586550199.711,-14.16,27.344,39.062,9.277,-20.02
1586550199.715,-63.965,25.879,37.109,-22.949,25.391
1586550199.719,27.344,24.414,36.133,15.625,-4.395
1586550199.722,120.605,28.32,35.645,58.594,26.367
1586550199.726,29.785,32.227,32.715,20.02,71.289
1586550199.73,-55.664,31.738,33.691,-18.555,46.875
1586550199.734,9.277,33.691,34.668,9.277,-23.926
1586550199.738,125.488,35.645,37.109,58.594,-12.207
1586550199.742,63.965,36.133,36.133,40.527,5.859
1586550199.746,-59.57,33.691,36.621,-15.137,37.109
1586550199.75,-31.25,34.18,40.039,-14.16,63.477
1586550199.754,86.426,34.18,39.062,42.969,7.324
1586550199.758,84.473,30.273,40.527,48.34,8.301
1586550199.762,-42.48,30.762,37.598,-6.348,30.762
1586550199.765,-46.875,32.715,36.133,-12.207,-17.578
1586550199.769,69.336,35.156,37.598,27.832,13.672
1586550199.773,121.094,37.598,38.574,59.082,69.336
1586550199.777,-6.836,37.109,41.992,20.02,24.414
1586550199.781,-51.758,34.668,41.016,-5.371,16.602
1586550199.785,45.41,32.715,38.086,30.762,27.344
1586550199.789,145.996,31.25,37.598,75.684,39.062
1586550199.793,49.805,33.203,38.086,44.434,47.852
1586550199.797,-45.898,35.156,39.551,-1.953,48.828
1586550199.801,14.16,32.715,40.039,15.137,36.133
1586550199.805,116.699,27.832,40.527,65.43,57.617
1586550199.808,58.594,27.832,41.504,53.711,45.898
1586550199.812,-69.336,27.344,44.434,-1.465,-17.09
1586550199.816,-37.598,27.832,44.922,0.977,-15.137
1586550199.82,90.332,31.25,38.086,45.898,42.969
1586550199.824,102.051,32.227,36.621,55.664,1.953
1586550199.828,-31.738,36.621,37.109,5.859,-23.438
1586550199.832,-44.434,35.645,34.668,-11.23,35.156
1586550199.836,69.336,34.668,36.133,31.25,46.387
1586550199.84,126.465,37.109,36.621,60.547,-2.441
1586550199.844,0.977,33.691,35.645,12.695,15.137
1586550199.847,-64.941,30.762,34.18,-18.066,54.688
1586550199.851,9.766,30.273,31.738,14.16,29.297
1586550199.855,111.328,30.762,31.25,64.941,49.316
1586550199.859,35.645,30.762,34.668,38.574,87.891
1586550199.863,-61.523,31.25,36.133,-10.254,54.688
1586550199.867,-6.348,29.785,36.133,6.348,17.09
1586550199.871,115.723,26.855,35.645,62.988,27.344
1586550199.875,86.914,28.809,36.133,63.965,22.949
1586550199.879,-42.969,30.273,38.086,2.93,14.16
1586550199.883,-34.668,29.785,38.574,-11.719,1.465
1586550199.887,85.449,33.203,37.598,32.715,2.441
