timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550067.386,135.742,28.32,33.691,75.684,88.379
1586550067.39,107.91,31.25,34.668,67.383,128.418
1586550067.394,-53.223,34.668,35.645,-2.441,93.262
1586550067.398,-47.852,30.762,35.156,-7.324,45.41
1586550067.402,90.332,27.344,33.203,39.551,54.199
1586550067.406,136.23,29.297,33.203,64.941,84.473
1586550067.41,-25.391,31.738,36.133,10.254,45.898
1586550067.414,-64.453,34.18,34.668,-18.555,-6.348
1586550067.418,64.453,30.762,33.203,32.715,-9.766
1586550067.422,158.691,30.762,35.645,71.777,15.625
1586550067.426,10.742,29.297,35.156,18.066,-6.836
1586550067.429,-99.121,24.414,35.645,-19.531,-8.789
1586550067.433,-6.348,23.926,35.645,13.184,26.367
1586550067.437,135.254,25.879,34.18,62.5,34.18
1586550067.441,46.875,28.32,36.621,37.109,34.18
1586550067.445,-98.633,27.344,35.645,-13.672,45.898
1586550067.449,-37.109,26.855,35.645,-4.883,8.789
1586550067.453,124.023,28.809,36.133,49.805,27.344
1586550067.457,104.98,28.32,32.715,51.27,23.926
1586550067.461,-66.406,29.785,32.715,-4.395,-12.207
1586550067.465,-68.848,28.32,35.156,-14.16,20.02
1586550067.469,83.008,28.809,35.156,32.715,-4.395
1586550067.472,144.043,30.762,36.621,63.965,5.371
1586550067.476,-22.461,29.297,38.574,12.695,16.113
1586550067.48,-81.543,30.762,36.621,-16.602,-26.855
1586550067.484,34.668,30.273,33.691,29.785,5.371
1586550067.488,153.32,27.832,31.738,72.754,77.148
1586550067.492,29.785,30.273,32.227,22.949,94.238
1586550067.496,-78.613,31.738,33.203,-23.438,46.875
1586550067.5,9.766,31.738,33.203,5.859,43.457
1586550067.504,151.855,29.785,31.25,54.199,36.133
1586550067.508,78.125,29.297,29.785,39.551,38.086
1586550067.511,-89.355,27.344,34.18,-13.184,44.922
1586550067.515,-52.246,28.809,34.18,-6.348,6.836
1586550067.519,108.398,30.762,32.227,57.617,-28.32
1586550067.523,122.559,32.227,32.227,61.035,14.648
1586550067.527,-52.246,30.273,35.645,-1.465,6.836
1586550067.531,-77.148,27.344,36.621,-13.672,18.066
1586550067.535,62.988,30.762,34.668,32.715,41.016
1586550067.539,139.648,34.18,35.156,65.918,13.672
1586550067.543,-7.812,36.133,35.645,21.484,9.766
1586550067.547,-81.543,36.133,35.645,-8.301,13.184
1586550067.551,20.02,32.227,37.598,21.973,-23.926
1586550067.554,151.367,31.738,35.645,72.266,11.23
1586550067.558,48.34,34.668,35.156,23.926,35.645
1586550067.562,-81.055,33.691,38.086,-34.18,16.113
1586550067.566,-6.836,33.203,37.109,-5.371,7.324
1586550067.57,154.785,33.691,36.133,52.246,-14.16
1586550067.574,100.098,31.738,35.156,45.41,32.227
1586550067.578,-66.406,33.691,36.133,-17.578,70.312
1586550067.582,-48.34,35.645,35.156,-22.461,28.32
1586550067.586,91.797,33.691,33.203,37.109,-9.277
1586550067.59,124.023,33.691,34.668,59.57,4.883
1586550067.594,-31.738,38.086,36.621,6.348,0
1586550067.597,-59.082,36.133,33.691,-12.695,18.066
1586550067.601,69.336,33.203,30.273,22.461,37.598
1586550067.605,154.785,31.738,35.645,60.547,53.711
1586550067.609,9.277,29.297,38.086,15.625,49.316
1586550067.613,-83.008,31.738,31.738,-24.902,43.457
1586550067.617,20.508,33.203,29.297,18.066,57.617
1586550067.621,156.25,31.25,32.715,69.824,27.344
1586550067.625,50.781,30.273,35.645,37.598,8.301
1586550067.629,-89.355,29.297,35.645,-20.996,-2.93
1586550067.633,-29.785,28.32,28.809,-15.625,22.949
1586550067.636,126.953,29.297,26.367,46.387,22.461
1586550067.64,107.422,31.25,31.25,44.434,16.113
1586550067.644,-50.293,31.25,34.668,-13.672,36.133
1586550067.648,-41.016,30.762,36.133,-14.648,43.457
1586550067.652,101.074,30.762,35.156,36.133,21.973
1586550067.656,147.461,30.762,34.18,66.406,-18.555
1586550067.66,-25.879,28.809,37.109,16.602,-43.945
1586550067.664,-89.844,28.809,38.086,-12.695,-4.883
1586550067.668,41.992,26.855,35.156,30.273,23.926
1586550067.672,157.227,26.367,31.25,73.242,30.762
1586550067.676,30.273,28.32,31.738,25.391,39.062
1586550067.679,-66.895,29.785,35.645,-22.949,-21.484
1586550067.683,16.113,30.762,34.668,3.906,-3.418
1586550067.687,157.715,30.273,31.738,64.941,79.59
1586550067.691,87.402,32.227,31.738,42.969,24.902
1586550067.695,-68.359,33.203,34.18,-12.207,28.32
1586550067.699,-30.273,30.762,35.156,-3.418,40.039
1586550067.703,119.141,30.762,31.738,44.434,-5.859
1586550067.707,117.188,34.668,31.738,55.664,0.977
1586550067.711,-47.852,36.133,34.18,8.301,-5.859
1586550067.715,-56.152,33.203,35.645,-0.488,-29.297
1586550067.719,90.82,32.715,34.668,52.734,-3.418
1586550067.722,151.367,35.645,32.715,74.707,22.949
1586550067.726,-11.719,35.645,33.691,12.695,23.438
1586550067.73,-82.031,31.738,33.691,-14.648,23.438
1586550067.734,39.551,31.25,33.203,20.02,-61.523
1586550067.738,155.762,33.203,32.227,69.824,12.695
1586550067.742,25.879,33.203,32.227,36.133,89.844
1586550067.746,-87.402,33.691,31.25,-20.508,10.254
1586550067.75,-7.812,34.18,29.297,-1.465,27.344
1586550067.754,144.531,34.668,31.738,59.082,62.988
1586550067.758,85.938,35.645,31.738,42.969,-0.488
1586550067.761,-73.242,34.18,29.785,-14.16,-44.434
1586550067.765,-38.574,32.227,30.273,-14.648,17.578
1586550067.769,110.352,33.691,30.273,53.711,37.598
1586550067.773,122.07,33.691,33.691,90.332,28.809
1586550067.777,-47.363,31.738,38.574,18.555,2.441
1586550067.781,-69.824,33.691,36.621,-19.043,22.461
1586550067.785,61.035,31.25,31.738,23.926,64.941
1586550067.789,145.996,30.273,31.25,55.176,96.68
1586550067.793,9.277,36.133,35.156,15.625,88.379
1586550067.797,-70.801,37.598,37.109,0.488,28.809
1586550067.801,35.156,37.598,36.621,21.973,13.672
1586550067.804,161.133,35.645,33.203,50.781,4.395
1586550067.808,55.664,33.691,33.203,28.32,5.371
1586550067.812,-80.566,33.691,36.621,-13.184,26.367
1586550067.816,-27.344,34.18,35.645,4.883,-0.977
1586550067.82,128.906,31.738,34.18,63.477,-2.93
1586550067.824,100.586,33.203,34.668,57.617,12.695
1586550067.828,-57.129,35.645,37.598,-0.977,-10.254
1586550067.832,-45.898,31.25,37.598,-2.93,4.883
1586550067.836,107.422,33.203,34.18,51.27,42.969
1586550067.84,146.484,35.156,33.203,67.383,62.988
1586550067.844,-37.109,34.668,34.668,8.301,41.504
1586550067.847,-77.148,35.156,36.133,-4.395,9.766
1586550067.851,48.828,32.715,37.109,41.016,11.719
1586550067.855,140.137,31.25,34.668,76.66,52.246
1586550067.859,7.812,31.738,37.109,29.785,88.379
1586550067.863,-90.332,30.762,41.504,-19.531,38.574
1586550067.867,1.465,28.809,39.062,12.207,65.918
1586550067.871,139.648,26.367,36.621,69.336,97.656
1586550067.875,58.105,30.273,34.18,43.457,73.73
1586550067.879,-78.613,33.691,33.203,-18.066,23.438
1586550067.883,-22.949,31.738,34.18,-5.371,-2.93
1586550067.886,129.883,30.762,34.668,61.523,-4.395
1586550067.89,109.863,33.691,33.203,57.129,21.973
1586550067.894,-65.43,32.227,33.203,-4.395,50.293
1586550067.898,-65.918,30.273,35.156,-2.93,37.109
1586550067.902,74.707,31.738,32.227,42.969,41.016
1586550067.906,126.465,32.227,32.227,62.5,38.574
1586550067.91,-26.855,33.203,33.203,13.672,28.32
1586550067.914,-77.637,32.715,29.785,-11.23,15.625
1586550067.918,48.828,32.227,28.809,15.625,-52.246
1586550067.922,169.434,31.738,29.297,57.617,-8.789
1586550067.926,32.227,32.715,32.227,20.02,64.453
1586550067.929,-89.844,33.691,32.227,-24.902,31.738
1586550067.933,-0.977,32.715,32.715,7.812,36.133
1586550067.937,152.832,32.715,34.18,70.312,85.449
1586550067.941,78.125,32.715,34.668,46.387,32.715
1586550067.945,-68.848,35.645,35.156,-8.789,40.039
1586550067.949,-22.949,37.109,36.133,6.836,52.734
1586550067.953,127.441,33.691,36.621,64.453,35.156
1586550067.957,136.719,35.156,35.645,72.266,76.66
1586550067.961,-43.457,39.062,36.133,8.789,33.691
1586550067.965,-69.336,35.645,36.133,-6.348,26.855
1586550067.969,75.195,34.18,31.25,40.039,54.688
1586550067.972,145.996,35.645,29.785,66.895,81.543
1586550067.976,-20.02,34.18,33.203,9.277,93.75
1586550067.98,-92.285,34.18,35.645,-23.438,32.715
1586550067.984,36.621,35.156,34.668,23.926,11.719
1586550067.988,166.504,35.156,31.738,69.824,20.02
1586550067.992,47.363,36.133,35.645,36.621,7.324
1586550067.996,-87.891,33.691,38.086,-12.207,20.02
1586550068,-19.043,33.691,34.18,-1.465,-22.461
1586550068.004,128.418,35.645,31.25,49.316,18.066
1586550068.008,71.777,32.715,30.762,35.156,66.895
1586550068.011,-79.59,36.621,31.25,-18.066,59.57
1586550068.015,-46.875,35.156,31.738,-7.324,1.953
1586550068.019,104.492,28.809,32.227,41.016,-41.016
1586550068.023,127.93,31.738,34.18,55.664,24.902
1586550068.027,-37.109,32.227,35.645,1.953,-27.832
1586550068.031,-68.848,29.785,35.156,-23.926,-79.102
1586550068.035,66.895,30.762,34.18,31.25,27.832
1586550068.039,162.109,33.203,35.156,74.219,44.922
1586550068.043,11.719,31.25,38.574,25.391,-1.465
1586550068.047,-82.031,29.785,36.621,-7.324,28.32
1586550068.051,17.578,34.668,34.18,18.555,22.949
1586550068.054,149.414,34.18,34.668,62.5,-30.762
1586550068.058,49.316,37.109,32.715,26.855,49.316
1586550068.062,-77.637,41.016,35.156,-31.25,42.969
1586550068.066,-9.766,37.109,35.156,-15.625,-21.973
1586550068.07,144.531,35.156,33.203,47.852,42.969
1586550068.074,104.004,34.668,32.715,46.875,6.836
1586550068.078,-61.523,35.156,31.738,-14.648,0.488
1586550068.082,-52.734,35.156,33.203,-4.395,8.301
1586550068.086,90.332,37.109,33.203,45.898,-15.137
1586550068.09,140.625,37.598,31.738,54.688,-4.883
1586550068.094,-28.809,38.086,33.691,8.301,-17.578
1586550068.097,-76.172,37.598,37.109,-2.441,20.508
1586550068.101,54.199,36.621,37.598,33.203,-5.371
1586550068.105,154.297,35.645,34.668,59.57,-0.488
1586550068.109,14.16,32.715,33.691,17.09,31.738
1586550068.113,-92.773,33.691,34.18,-20.508,20.508
1586550068.117,-4.883,33.691,30.762,3.906,41.992
1586550068.121,149.414,29.297,28.809,61.523,24.902
1586550068.125,58.594,28.809,33.691,36.621,45.898
1586550068.129,-95.215,31.25,32.715,-19.043,26.855
1586550068.133,-34.668,32.715,32.227,-1.465,3.418
1586550068.136,119.141,32.715,33.203,47.363,35.645
1586550068.14,111.816,30.273,30.273,50.293,60.547
1586550068.144,-60.059,30.273,33.691,-6.348,39.062
1586550068.148,-63.965,33.691,36.133,-13.184,5.859
1586550068.152,92.773,34.18,35.156,38.086,11.23
1586550068.156,154.785,33.691,33.203,59.57,24.902
1586550068.16,-12.695,33.691,31.25,5.371,28.32
1586550068.164,-77.637,33.691,34.668,-31.25,0.977
1586550068.168,43.457,31.25,37.598,11.23,68.359
1586550068.172,159.18,31.738,34.18,62.012,20.508
1586550068.176,24.902,34.18,33.203,22.949,-39.062
1586550068.179,-100.586,30.762,36.621,-9.277,2.441
1586550068.183,-21.973,31.25,34.18,17.09,7.812
1586550068.187,128.906,33.203,29.785,55.664,64.941
1586550068.191,74.219,33.203,29.785,29.785,53.223
1586550068.195,-81.543,33.203,30.273,-23.926,17.09
1586550068.199,-61.035,30.762,29.785,-14.16,54.199
1586550068.203,96.191,30.273,28.32,40.527,110.84
1586550068.207,110.352,33.691,30.273,51.27,157.715
1586550068.211,-62.5,34.18,32.715,-6.348,92.285
1586550068.215,-69.824,33.691,31.25,-17.578,41.016
1586550068.219,76.66,35.645,30.273,38.086,55.664
1586550068.222,159.668,31.738,31.738,69.824,52.734
1586550068.226,0.977,30.762,35.645,8.301,74.219
1586550068.23,-83.984,31.738,32.227,-30.273,58.594
1586550068.234,21.973,30.762,29.297,9.766,77.148
1586550068.238,153.809,33.203,30.762,68.359,71.777
1586550068.242,45.898,32.227,32.715,35.156,-3.418
1586550068.246,-87.891,31.738,32.715,-19.043,22.949
1586550068.25,-14.16,31.738,27.344,4.883,0.977
1586550068.254,137.207,29.297,27.832,64.941,2.93
1586550068.258,94.727,31.738,33.203,51.27,-20.02
1586550068.261,-66.406,33.203,33.691,-10.254,-32.715
1586550068.265,-51.758,33.203,33.203,-16.602,23.438
1586550068.269,103.516,31.738,34.18,35.156,69.336
1586550068.273,145.996,33.203,35.645,56.152,17.578
1586550068.277,-27.344,33.691,36.621,-0.977,-29.297
1586550068.281,-76.172,32.227,35.156,-15.625,37.109
1586550068.285,53.223,33.203,32.227,31.738,73.73
1586550068.289,150.391,29.785,32.227,73.242,32.227
1586550068.293,8.301,29.785,33.203,28.809,43.457
1586550068.297,-82.031,32.227,33.203,-11.719,11.719
1586550068.301,12.695,31.25,36.621,24.414,-35.645
1586550068.304,150.391,27.344,35.645,72.266,-21.484
1586550068.308,64.941,27.832,33.203,34.18,-23.438
1586550068.312,-72.754,28.809,34.18,-9.277,-19.043
1586550068.316,-17.578,29.785,36.133,7.324,-20.508
1586550068.32,140.625,33.203,35.645,56.641,12.207
1586550068.324,118.164,34.18,37.598,56.641,29.297
1586550068.328,-58.105,33.691,39.551,0,-0.977
1586550068.332,-50.293,34.18,35.645,-5.859,10.254
1586550068.336,99.609,33.691,37.598,43.945,35.645
1586550068.34,148.926,33.691,41.504,61.523,60.059
1586550068.344,-6.348,36.133,38.574,-1.465,64.453
1586550068.347,-73.242,35.645,33.691,-27.344,19.531
1586550068.351,41.016,33.691,33.203,8.301,-26.367
1586550068.355,161.133,33.203,35.645,48.828,7.324
1586550068.359,35.156,31.738,38.574,16.113,16.602
1586550068.363,-70.801,31.25,36.133,-17.578,49.316
1586550068.367,7.812,31.25,32.715,18.555,21.484
1586550068.371,151.367,31.25,31.738,73.242,-6.836
